location,year,total,fatal,severe,light
2.9,2018.0,5.0,1.0,1.0,3.0
2.9,2019.0,5.0,1.0,0.0,4.0
2.9,2020.0,5.0,1.0,0.0,4.0
2.9,2021.0,10.0,0.0,2.0,8.0
2.0,2003.0,2.0,0.0,0.0,2.0
2.0,2004.0,3.0,0.0,0.0,3.0
2.0,2005.0,5.0,0.0,2.0,3.0
2.0,2006.0,3.0,0.0,0.0,3.0
2.0,2007.0,5.0,0.0,1.0,4.0
2.0,2008.0,5.0,0.0,0.0,5.0
2.0,2009.0,11.0,0.0,1.0,10.0
2.0,2010.0,3.0,0.0,0.0,3.0
2.0,2012.0,2.0,0.0,0.0,2.0
2.0,2013.0,1.0,0.0,0.0,1.0
2.0,2016.0,1.0,0.0,0.0,1.0
3.0,2003.0,25.0,2.0,2.0,21.0
3.0,2004.0,26.0,0.0,3.0,23.0
3.0,2005.0,27.0,0.0,5.0,22.0
3.0,2006.0,22.0,0.0,2.0,20.0
3.0,2007.0,19.0,1.0,1.0,17.0
3.0,2008.0,18.0,0.0,1.0,17.0
3.0,2009.0,37.0,0.0,4.0,33.0
3.0,2010.0,34.0,0.0,2.0,32.0
3.0,2011.0,52.0,3.0,10.0,39.0
3.0,2012.0,62.0,1.0,7.0,54.0
3.0,2013.0,57.0,2.0,11.0,44.0
3.0,2014.0,49.0,1.0,14.0,34.0
3.0,2015.0,28.0,0.0,2.0,26.0
3.0,2016.0,34.0,2.0,5.0,27.0
3.0,2017.0,77.0,1.0,16.0,60.0
3.0,2018.0,33.0,0.0,4.0,29.0
3.0,2019.0,22.0,2.0,4.0,16.0
3.0,2020.0,17.0,2.0,5.0,10.0
3.0,2021.0,25.0,1.0,5.0,19.0
3.1,2003.0,24.0,1.0,1.0,22.0
3.1,2004.0,17.0,1.0,1.0,15.0
3.1,2005.0,30.0,2.0,7.0,21.0
3.1,2006.0,24.0,2.0,3.0,19.0
3.1,2007.0,33.0,1.0,5.0,27.0
3.1,2008.0,21.0,1.0,0.0,20.0
3.1,2009.0,12.0,1.0,3.0,8.0
3.1,2010.0,7.0,0.0,0.0,7.0
3.1,2011.0,5.0,0.0,1.0,4.0
3.1,2012.0,4.0,1.0,0.0,3.0
3.1,2013.0,6.0,0.0,1.0,5.0
3.1,2014.0,3.0,0.0,1.0,2.0
3.1,2015.0,8.0,0.0,0.0,8.0
3.1,2016.0,4.0,1.0,1.0,2.0
3.1,2018.0,8.0,0.0,1.0,7.0
3.1,2019.0,10.0,2.0,3.0,5.0
3.1,2020.0,1.0,0.0,0.0,1.0
3.1,2021.0,8.0,0.0,2.0,6.0
3.1,2022.0,2.0,0.0,1.0,1.0
3.2,2003.0,49.0,0.0,3.0,46.0
3.2,2004.0,51.0,0.0,5.0,46.0
3.2,2005.0,44.0,3.0,3.0,38.0
3.2,2006.0,42.0,1.0,3.0,38.0
3.2,2007.0,44.0,0.0,1.0,43.0
3.2,2008.0,33.0,1.0,1.0,31.0
3.2,2009.0,17.0,0.0,2.0,15.0
3.2,2010.0,25.0,1.0,3.0,21.0
3.2,2011.0,8.0,0.0,2.0,6.0
3.2,2012.0,9.0,0.0,0.0,9.0
3.2,2013.0,6.0,1.0,0.0,5.0
3.2,2014.0,11.0,0.0,2.0,9.0
3.2,2015.0,11.0,0.0,0.0,11.0
3.2,2016.0,17.0,0.0,2.0,15.0
3.2,2017.0,9.0,0.0,1.0,8.0
3.2,2018.0,20.0,0.0,3.0,17.0
3.2,2019.0,21.0,0.0,2.0,19.0
3.2,2020.0,16.0,0.0,3.0,13.0
3.2,2021.0,23.0,0.0,4.0,19.0
3.2,2022.0,2.0,0.0,0.0,2.0
3.3,2003.0,8.0,3.0,1.0,4.0
3.3,2004.0,15.0,0.0,2.0,13.0
3.3,2005.0,11.0,0.0,1.0,10.0
3.3,2006.0,12.0,0.0,2.0,10.0
3.3,2007.0,11.0,0.0,3.0,8.0
3.3,2008.0,5.0,0.0,0.0,5.0
3.3,2009.0,4.0,1.0,0.0,3.0
3.3,2010.0,6.0,1.0,0.0,5.0
3.3,2011.0,2.0,0.0,0.0,2.0
3.3,2012.0,1.0,0.0,1.0,0.0
3.3,2013.0,6.0,0.0,4.0,2.0
3.3,2014.0,1.0,0.0,0.0,1.0
3.3,2015.0,6.0,1.0,0.0,5.0
3.3,2016.0,10.0,0.0,2.0,8.0
3.3,2017.0,4.0,0.0,0.0,4.0
3.3,2018.0,2.0,0.0,1.0,1.0
3.3,2019.0,12.0,0.0,3.0,9.0
3.3,2020.0,4.0,0.0,0.0,4.0
3.3,2021.0,7.0,1.0,2.0,4.0
3.4,2003.0,5.0,0.0,1.0,4.0
3.4,2004.0,2.0,0.0,1.0,1.0
3.4,2005.0,4.0,0.0,2.0,2.0
3.4,2006.0,6.0,0.0,1.0,5.0
3.4,2007.0,6.0,0.0,0.0,6.0
3.4,2008.0,5.0,0.0,1.0,4.0
3.4,2009.0,6.0,1.0,1.0,4.0
3.4,2012.0,3.0,0.0,0.0,3.0
3.4,2013.0,3.0,0.0,0.0,3.0
3.4,2014.0,9.0,1.0,0.0,8.0
3.4,2015.0,15.0,0.0,1.0,14.0
3.4,2016.0,9.0,2.0,0.0,7.0
3.4,2017.0,9.0,0.0,1.0,8.0
3.4,2018.0,14.0,1.0,1.0,12.0
3.4,2019.0,11.0,0.0,0.0,11.0
3.4,2020.0,11.0,0.0,2.0,9.0
3.4,2021.0,13.0,0.0,1.0,12.0
3.4,2022.0,1.0,0.0,0.0,1.0
3.5,2003.0,23.0,3.0,3.0,17.0
3.5,2004.0,25.0,0.0,2.0,23.0
3.5,2005.0,15.0,2.0,4.0,9.0
3.5,2006.0,8.0,2.0,1.0,5.0
3.5,2007.0,14.0,1.0,2.0,11.0
3.5,2008.0,16.0,0.0,1.0,15.0
3.5,2009.0,14.0,1.0,1.0,12.0
3.5,2010.0,12.0,1.0,3.0,8.0
3.5,2011.0,4.0,0.0,0.0,4.0
3.5,2012.0,15.0,1.0,2.0,12.0
3.5,2013.0,7.0,0.0,1.0,6.0
3.5,2014.0,9.0,0.0,2.0,7.0
3.5,2015.0,10.0,0.0,2.0,8.0
3.5,2016.0,13.0,0.0,1.0,12.0
3.5,2017.0,5.0,1.0,1.0,3.0
3.5,2018.0,19.0,0.0,5.0,14.0
3.5,2019.0,9.0,0.0,2.0,7.0
3.5,2020.0,11.0,2.0,2.0,7.0
3.5,2021.0,12.0,0.0,0.0,12.0
3.6,2003.0,7.0,0.0,0.0,7.0
3.6,2004.0,4.0,0.0,3.0,1.0
3.6,2005.0,3.0,0.0,0.0,3.0
3.6,2006.0,5.0,0.0,0.0,5.0
3.6,2007.0,5.0,0.0,0.0,5.0
3.6,2008.0,6.0,0.0,1.0,5.0
3.6,2009.0,3.0,0.0,0.0,3.0
3.6,2010.0,3.0,0.0,0.0,3.0
3.6,2011.0,4.0,0.0,1.0,3.0
3.6,2012.0,2.0,0.0,0.0,2.0
3.6,2013.0,2.0,0.0,0.0,2.0
3.6,2014.0,2.0,0.0,0.0,2.0
3.6,2015.0,7.0,0.0,1.0,6.0
3.6,2016.0,1.0,0.0,0.0,1.0
3.6,2018.0,5.0,0.0,1.0,4.0
3.6,2019.0,2.0,0.0,0.0,2.0
3.6,2020.0,4.0,0.0,1.0,3.0
3.6,2021.0,5.0,0.0,0.0,5.0
3.6,2022.0,1.0,0.0,0.0,1.0
3.7,2003.0,3.0,1.0,1.0,1.0
3.7,2004.0,6.0,0.0,4.0,2.0
3.7,2005.0,3.0,0.0,1.0,2.0
3.7,2006.0,4.0,0.0,0.0,4.0
3.7,2007.0,5.0,0.0,2.0,3.0
3.7,2008.0,5.0,0.0,1.0,4.0
3.7,2009.0,3.0,0.0,1.0,2.0
3.7,2010.0,3.0,1.0,1.0,1.0
3.7,2014.0,1.0,0.0,1.0,0.0
3.7,2016.0,7.0,1.0,1.0,5.0
3.7,2017.0,3.0,0.0,1.0,2.0
3.7,2018.0,5.0,1.0,1.0,3.0
3.7,2019.0,7.0,2.0,2.0,3.0
3.7,2020.0,3.0,0.0,2.0,1.0
3.7,2021.0,6.0,1.0,4.0,1.0
3.8,2003.0,15.0,1.0,3.0,11.0
3.8,2004.0,9.0,0.0,1.0,8.0
3.8,2005.0,3.0,0.0,0.0,3.0
3.8,2006.0,9.0,0.0,1.0,8.0
3.8,2007.0,11.0,2.0,1.0,8.0
3.8,2008.0,6.0,0.0,1.0,5.0
3.8,2009.0,10.0,0.0,1.0,9.0
3.8,2010.0,7.0,1.0,2.0,4.0
3.8,2012.0,6.0,0.0,0.0,6.0
3.8,2013.0,4.0,0.0,1.0,3.0
3.8,2014.0,8.0,0.0,2.0,6.0
3.8,2015.0,10.0,2.0,2.0,6.0
3.8,2016.0,4.0,0.0,1.0,3.0
3.8,2017.0,2.0,0.0,0.0,2.0
3.8,2018.0,10.0,0.0,1.0,9.0
3.8,2019.0,9.0,0.0,1.0,8.0
3.8,2020.0,5.0,0.0,0.0,5.0
3.8,2021.0,8.0,0.0,4.0,4.0
3.8,2022.0,1.0,0.0,0.0,1.0
3.9,2003.0,1.0,0.0,1.0,0.0
3.9,2004.0,1.0,0.0,0.0,1.0
3.9,2005.0,6.0,0.0,1.0,5.0
3.9,2006.0,8.0,1.0,0.0,7.0
3.9,2007.0,1.0,0.0,1.0,0.0
3.9,2008.0,2.0,0.0,0.0,2.0
3.9,2009.0,2.0,0.0,0.0,2.0
3.9,2010.0,4.0,1.0,1.0,2.0
3.9,2011.0,2.0,0.0,0.0,2.0
3.9,2012.0,2.0,0.0,0.0,2.0
3.9,2013.0,3.0,1.0,1.0,1.0
3.9,2014.0,1.0,0.0,0.0,1.0
3.9,2015.0,2.0,1.0,0.0,1.0
3.9,2016.0,4.0,0.0,0.0,4.0
3.9,2017.0,3.0,0.0,0.0,3.0
3.9,2018.0,7.0,0.0,2.0,5.0
3.9,2019.0,7.0,1.0,0.0,6.0
3.9,2020.0,3.0,0.0,1.0,2.0
3.9,2021.0,7.0,1.0,2.0,4.0
3.0,2003.0,3.0,0.0,1.0,2.0
3.0,2004.0,9.0,1.0,0.0,8.0
3.0,2005.0,3.0,0.0,0.0,3.0
3.0,2006.0,5.0,0.0,1.0,4.0
3.0,2007.0,4.0,0.0,0.0,4.0
3.0,2008.0,9.0,1.0,1.0,7.0
3.0,2009.0,10.0,1.0,0.0,9.0
3.0,2010.0,6.0,0.0,0.0,6.0
3.0,2012.0,2.0,0.0,0.0,2.0
3.0,2016.0,1.0,0.0,0.0,1.0
3.0,2018.0,1.0,0.0,1.0,0.0
4.0,2003.0,14.0,1.0,1.0,12.0
4.0,2004.0,16.0,0.0,1.0,15.0
4.0,2005.0,20.0,2.0,2.0,16.0
4.0,2006.0,20.0,0.0,2.0,18.0
4.0,2007.0,15.0,0.0,4.0,11.0
4.0,2008.0,17.0,1.0,3.0,13.0
4.0,2009.0,22.0,0.0,3.0,19.0
4.0,2010.0,25.0,1.0,6.0,18.0
4.0,2011.0,30.0,1.0,3.0,26.0
4.0,2012.0,37.0,1.0,9.0,27.0
4.0,2013.0,52.0,0.0,11.0,41.0
4.0,2014.0,34.0,1.0,3.0,30.0
4.0,2015.0,28.0,1.0,7.0,20.0
4.0,2016.0,29.0,1.0,8.0,20.0
4.0,2017.0,74.0,5.0,13.0,56.0
4.0,2018.0,20.0,0.0,1.0,19.0
4.0,2019.0,22.0,0.0,5.0,17.0
4.0,2020.0,22.0,1.0,5.0,16.0
4.0,2021.0,17.0,4.0,2.0,11.0
4.0,2022.0,1.0,0.0,0.0,1.0
4.1,2003.0,27.0,1.0,3.0,23.0
4.1,2004.0,29.0,3.0,3.0,23.0
4.1,2005.0,22.0,0.0,4.0,18.0
4.1,2006.0,24.0,3.0,1.0,20.0
4.1,2007.0,18.0,0.0,3.0,15.0
4.1,2008.0,19.0,1.0,6.0,12.0
4.1,2009.0,14.0,0.0,3.0,11.0
4.1,2010.0,5.0,1.0,1.0,3.0
4.1,2011.0,5.0,0.0,0.0,5.0
4.1,2012.0,5.0,1.0,0.0,4.0
4.1,2013.0,4.0,0.0,0.0,4.0
4.1,2014.0,3.0,1.0,1.0,1.0
4.1,2015.0,7.0,1.0,2.0,4.0
4.1,2016.0,11.0,1.0,3.0,7.0
4.1,2017.0,5.0,0.0,0.0,5.0
4.1,2018.0,9.0,0.0,1.0,8.0
4.1,2019.0,13.0,1.0,2.0,10.0
4.1,2020.0,9.0,1.0,0.0,8.0
4.1,2021.0,18.0,0.0,1.0,17.0
4.1,2022.0,1.0,0.0,0.0,1.0
4.2,2003.0,6.0,0.0,1.0,5.0
4.2,2004.0,6.0,0.0,0.0,6.0
4.2,2005.0,7.0,1.0,1.0,5.0
4.2,2006.0,7.0,0.0,1.0,6.0
4.2,2007.0,11.0,0.0,2.0,9.0
4.2,2008.0,8.0,0.0,5.0,3.0
4.2,2009.0,7.0,0.0,4.0,3.0
4.2,2010.0,5.0,0.0,2.0,3.0
4.2,2011.0,6.0,0.0,2.0,4.0
4.2,2012.0,6.0,0.0,0.0,6.0
4.2,2013.0,3.0,0.0,0.0,3.0
4.2,2014.0,2.0,0.0,0.0,2.0
4.2,2015.0,9.0,2.0,0.0,7.0
4.2,2016.0,5.0,0.0,0.0,5.0
4.2,2017.0,2.0,0.0,0.0,2.0
4.2,2018.0,10.0,0.0,2.0,8.0
4.2,2019.0,7.0,0.0,0.0,7.0
4.2,2020.0,9.0,1.0,0.0,8.0
4.2,2021.0,6.0,0.0,1.0,5.0
4.3,2003.0,13.0,0.0,2.0,11.0
4.3,2004.0,12.0,0.0,1.0,11.0
4.3,2005.0,12.0,0.0,0.0,12.0
4.3,2006.0,13.0,0.0,2.0,11.0
4.3,2007.0,11.0,0.0,3.0,8.0
4.3,2008.0,18.0,0.0,1.0,17.0
4.3,2009.0,13.0,0.0,1.0,12.0
4.3,2010.0,9.0,0.0,2.0,7.0
4.3,2011.0,7.0,0.0,1.0,6.0
4.3,2012.0,2.0,0.0,0.0,2.0
4.3,2013.0,7.0,1.0,0.0,6.0
4.3,2014.0,9.0,0.0,1.0,8.0
4.3,2015.0,14.0,0.0,3.0,11.0
4.3,2016.0,12.0,0.0,4.0,8.0
4.3,2017.0,10.0,0.0,1.0,9.0
4.3,2018.0,12.0,0.0,3.0,9.0
4.3,2019.0,8.0,0.0,0.0,8.0
4.3,2020.0,7.0,1.0,4.0,2.0
4.3,2021.0,9.0,0.0,1.0,8.0
4.3,2022.0,1.0,0.0,0.0,1.0
4.4,2003.0,8.0,1.0,1.0,6.0
4.4,2004.0,7.0,0.0,2.0,5.0
4.4,2005.0,2.0,0.0,0.0,2.0
4.4,2006.0,2.0,0.0,1.0,1.0
4.4,2007.0,4.0,0.0,1.0,3.0
4.4,2008.0,5.0,1.0,1.0,3.0
4.4,2009.0,8.0,0.0,2.0,6.0
4.4,2010.0,2.0,0.0,0.0,2.0
4.4,2011.0,9.0,1.0,1.0,7.0
4.4,2012.0,3.0,0.0,0.0,3.0
4.4,2013.0,3.0,0.0,1.0,2.0
4.4,2014.0,4.0,0.0,0.0,4.0
4.4,2015.0,3.0,0.0,0.0,3.0
4.4,2016.0,5.0,0.0,1.0,4.0
4.4,2017.0,1.0,0.0,1.0,0.0
4.4,2018.0,6.0,0.0,2.0,4.0
4.4,2019.0,8.0,0.0,1.0,7.0
4.4,2020.0,6.0,0.0,1.0,5.0
4.4,2021.0,5.0,1.0,2.0,2.0
4.4,2022.0,1.0,0.0,1.0,0.0
4.5,2003.0,12.0,1.0,4.0,7.0
4.5,2004.0,11.0,0.0,3.0,8.0
4.5,2005.0,10.0,2.0,1.0,7.0
4.5,2006.0,10.0,0.0,2.0,8.0
4.5,2007.0,13.0,2.0,2.0,9.0
4.5,2008.0,11.0,0.0,3.0,8.0
4.5,2009.0,7.0,0.0,0.0,7.0
4.5,2010.0,5.0,1.0,1.0,3.0
4.5,2011.0,10.0,1.0,0.0,9.0
4.5,2012.0,10.0,0.0,2.0,8.0
4.5,2013.0,7.0,0.0,1.0,6.0
4.5,2014.0,16.0,1.0,3.0,12.0
4.5,2015.0,6.0,0.0,0.0,6.0
4.5,2016.0,8.0,0.0,0.0,8.0
4.5,2017.0,2.0,0.0,0.0,2.0
4.5,2018.0,7.0,0.0,1.0,6.0
4.5,2019.0,9.0,1.0,2.0,6.0
4.5,2020.0,13.0,1.0,2.0,10.0
4.5,2021.0,14.0,0.0,3.0,11.0
4.5,2022.0,1.0,0.0,0.0,1.0
4.6,2003.0,23.0,1.0,0.0,22.0
4.6,2004.0,33.0,0.0,5.0,28.0
4.6,2005.0,11.0,1.0,1.0,9.0
4.6,2006.0,20.0,0.0,3.0,17.0
4.6,2007.0,12.0,0.0,1.0,11.0
4.6,2008.0,15.0,0.0,4.0,11.0
4.6,2009.0,18.0,0.0,1.0,17.0
4.6,2010.0,20.0,1.0,3.0,16.0
4.6,2011.0,7.0,0.0,2.0,5.0
4.6,2012.0,13.0,0.0,3.0,10.0
4.6,2013.0,6.0,1.0,1.0,4.0
4.6,2014.0,8.0,1.0,0.0,7.0
4.6,2015.0,10.0,0.0,4.0,6.0
4.6,2016.0,14.0,1.0,3.0,10.0
4.6,2017.0,7.0,1.0,0.0,6.0
4.6,2018.0,8.0,0.0,1.0,7.0
4.6,2019.0,12.0,0.0,1.0,11.0
4.6,2020.0,10.0,0.0,2.0,8.0
4.6,2021.0,10.0,0.0,4.0,6.0
4.6,2022.0,1.0,0.0,1.0,0.0
4.7,2003.0,2.0,0.0,1.0,1.0
4.7,2004.0,3.0,0.0,1.0,2.0
4.7,2005.0,5.0,0.0,1.0,4.0
4.7,2006.0,3.0,0.0,1.0,2.0
4.7,2007.0,7.0,0.0,1.0,6.0
4.7,2008.0,1.0,0.0,1.0,0.0
4.7,2009.0,2.0,0.0,0.0,2.0
4.7,2010.0,1.0,0.0,0.0,1.0
4.7,2011.0,1.0,0.0,0.0,1.0
4.7,2012.0,1.0,0.0,0.0,1.0
4.7,2013.0,1.0,0.0,0.0,1.0
4.7,2014.0,1.0,0.0,0.0,1.0
4.7,2015.0,5.0,0.0,2.0,3.0
4.7,2016.0,1.0,0.0,0.0,1.0
4.7,2017.0,1.0,0.0,0.0,1.0
4.7,2018.0,3.0,0.0,0.0,3.0
4.7,2019.0,7.0,0.0,1.0,6.0
4.7,2020.0,5.0,0.0,0.0,5.0
4.7,2021.0,5.0,0.0,2.0,3.0
4.7,2022.0,1.0,0.0,0.0,1.0
4.8,2003.0,5.0,0.0,1.0,4.0
4.8,2004.0,5.0,0.0,0.0,5.0
4.8,2005.0,6.0,1.0,2.0,3.0
4.8,2006.0,3.0,0.0,0.0,3.0
4.8,2007.0,1.0,1.0,0.0,0.0
4.8,2008.0,3.0,0.0,1.0,2.0
4.8,2009.0,4.0,0.0,0.0,4.0
4.8,2010.0,2.0,0.0,1.0,1.0
4.8,2011.0,2.0,1.0,0.0,1.0
4.8,2012.0,3.0,0.0,1.0,2.0
4.8,2013.0,4.0,0.0,0.0,4.0
4.8,2014.0,1.0,0.0,0.0,1.0
4.8,2015.0,4.0,1.0,0.0,3.0
4.8,2016.0,4.0,0.0,1.0,3.0
4.8,2018.0,4.0,0.0,1.0,3.0
4.8,2019.0,3.0,0.0,0.0,3.0
4.8,2020.0,4.0,0.0,1.0,3.0
4.8,2021.0,8.0,1.0,3.0,4.0
4.9,2003.0,8.0,0.0,2.0,6.0
4.9,2004.0,8.0,0.0,0.0,8.0
4.9,2005.0,14.0,0.0,2.0,12.0
4.9,2006.0,12.0,0.0,1.0,11.0
4.9,2007.0,5.0,0.0,0.0,5.0
4.9,2008.0,5.0,0.0,1.0,4.0
4.9,2009.0,9.0,0.0,1.0,8.0
4.9,2010.0,3.0,0.0,1.0,2.0
4.9,2011.0,4.0,0.0,0.0,4.0
4.9,2012.0,1.0,0.0,0.0,1.0
4.9,2013.0,8.0,0.0,2.0,6.0
4.9,2014.0,7.0,0.0,1.0,6.0
4.9,2015.0,2.0,0.0,0.0,2.0
4.9,2016.0,7.0,0.0,2.0,5.0
4.9,2017.0,2.0,0.0,0.0,2.0
4.9,2018.0,8.0,0.0,2.0,6.0
4.9,2019.0,9.0,0.0,1.0,8.0
4.9,2020.0,6.0,0.0,1.0,5.0
4.9,2021.0,9.0,0.0,5.0,4.0
4.0,2003.0,5.0,0.0,2.0,3.0
4.0,2004.0,2.0,0.0,0.0,2.0
4.0,2005.0,9.0,0.0,0.0,9.0
4.0,2006.0,4.0,0.0,1.0,3.0
4.0,2007.0,2.0,0.0,0.0,2.0
4.0,2008.0,3.0,0.0,0.0,3.0
4.0,2009.0,5.0,0.0,1.0,4.0
4.0,2010.0,4.0,0.0,1.0,3.0
4.0,2011.0,1.0,0.0,0.0,1.0
4.0,2012.0,2.0,0.0,1.0,1.0
4.0,2014.0,1.0,0.0,1.0,0.0
5.0,2003.0,20.0,0.0,3.0,17.0
5.0,2004.0,28.0,1.0,4.0,23.0
5.0,2005.0,19.0,0.0,3.0,16.0
5.0,2006.0,21.0,0.0,3.0,18.0
5.0,2007.0,18.0,0.0,1.0,17.0
5.0,2008.0,13.0,0.0,2.0,11.0
5.0,2009.0,32.0,0.0,2.0,30.0
5.0,2010.0,41.0,1.0,4.0,36.0
5.0,2011.0,37.0,3.0,3.0,31.0
5.0,2012.0,48.0,1.0,10.0,37.0
5.0,2013.0,65.0,4.0,7.0,54.0
5.0,2014.0,47.0,1.0,9.0,37.0
5.0,2015.0,33.0,1.0,7.0,25.0
5.0,2016.0,39.0,1.0,9.0,29.0
5.0,2017.0,71.0,3.0,15.0,53.0
5.0,2018.0,24.0,0.0,4.0,20.0
5.0,2019.0,21.0,0.0,6.0,15.0
5.0,2020.0,13.0,1.0,2.0,10.0
5.0,2021.0,16.0,2.0,7.0,7.0
5.0,2022.0,1.0,0.0,0.0,1.0
5.1,2003.0,36.0,0.0,8.0,28.0
5.1,2004.0,23.0,0.0,1.0,22.0
5.1,2005.0,16.0,0.0,8.0,8.0
5.1,2006.0,15.0,2.0,1.0,12.0
5.1,2007.0,17.0,1.0,1.0,15.0
5.1,2008.0,9.0,0.0,1.0,8.0
5.1,2009.0,13.0,0.0,1.0,12.0
5.1,2010.0,9.0,0.0,1.0,8.0
5.1,2011.0,1.0,0.0,0.0,1.0
5.1,2012.0,1.0,0.0,0.0,1.0
5.1,2013.0,3.0,0.0,0.0,3.0
5.1,2014.0,2.0,1.0,0.0,1.0
5.1,2015.0,2.0,0.0,0.0,2.0
5.1,2016.0,3.0,1.0,0.0,2.0
5.1,2018.0,7.0,0.0,2.0,5.0
5.1,2019.0,5.0,0.0,0.0,5.0
5.1,2020.0,5.0,0.0,1.0,4.0
5.1,2021.0,7.0,0.0,3.0,4.0
5.2,2003.0,13.0,0.0,0.0,13.0
5.2,2004.0,9.0,0.0,3.0,6.0
5.2,2005.0,8.0,0.0,0.0,8.0
5.2,2006.0,7.0,0.0,2.0,5.0
5.2,2007.0,7.0,0.0,3.0,4.0
5.2,2008.0,11.0,1.0,0.0,10.0
5.2,2009.0,7.0,0.0,0.0,7.0
5.2,2010.0,9.0,0.0,2.0,7.0
5.2,2011.0,8.0,1.0,0.0,7.0
5.2,2012.0,3.0,0.0,0.0,3.0
5.2,2013.0,6.0,1.0,1.0,4.0
5.2,2014.0,4.0,0.0,1.0,3.0
5.2,2015.0,6.0,0.0,1.0,5.0
5.2,2017.0,1.0,0.0,0.0,1.0
5.2,2018.0,3.0,1.0,1.0,1.0
5.2,2019.0,7.0,0.0,3.0,4.0
5.2,2020.0,7.0,0.0,0.0,7.0
5.2,2021.0,4.0,0.0,1.0,3.0
5.3,2003.0,13.0,1.0,1.0,11.0
5.3,2004.0,9.0,0.0,0.0,9.0
5.3,2005.0,8.0,1.0,1.0,6.0
5.3,2006.0,4.0,0.0,0.0,4.0
5.3,2007.0,1.0,0.0,0.0,1.0
5.3,2008.0,10.0,1.0,1.0,8.0
5.3,2009.0,4.0,0.0,0.0,4.0
5.3,2010.0,5.0,0.0,1.0,4.0
5.3,2011.0,4.0,0.0,1.0,3.0
5.3,2012.0,5.0,0.0,1.0,4.0
5.3,2013.0,4.0,0.0,1.0,3.0
5.3,2014.0,2.0,0.0,0.0,2.0
5.3,2015.0,8.0,0.0,3.0,5.0
5.3,2016.0,5.0,0.0,0.0,5.0
5.3,2018.0,5.0,0.0,0.0,5.0
5.3,2019.0,7.0,1.0,1.0,5.0
5.3,2020.0,6.0,0.0,2.0,4.0
5.3,2021.0,6.0,1.0,0.0,5.0
5.4,2003.0,24.0,1.0,0.0,23.0
5.4,2004.0,23.0,0.0,4.0,19.0
5.4,2005.0,14.0,0.0,3.0,11.0
5.4,2006.0,13.0,0.0,0.0,13.0
5.4,2007.0,14.0,1.0,1.0,12.0
5.4,2008.0,10.0,0.0,1.0,9.0
5.4,2009.0,14.0,0.0,1.0,13.0
5.4,2010.0,18.0,1.0,2.0,15.0
5.4,2011.0,7.0,0.0,2.0,5.0
5.4,2012.0,4.0,0.0,1.0,3.0
5.4,2013.0,4.0,0.0,1.0,3.0
5.4,2014.0,7.0,0.0,2.0,5.0
5.4,2015.0,8.0,0.0,0.0,8.0
5.4,2016.0,17.0,1.0,0.0,16.0
5.4,2017.0,3.0,0.0,0.0,3.0
5.4,2018.0,9.0,1.0,1.0,7.0
5.4,2019.0,13.0,1.0,1.0,11.0
5.4,2020.0,10.0,0.0,3.0,7.0
5.4,2021.0,10.0,0.0,1.0,9.0
5.4,2022.0,4.0,0.0,0.0,4.0
5.5,2003.0,21.0,0.0,1.0,20.0
5.5,2004.0,30.0,0.0,5.0,25.0
5.5,2005.0,29.0,0.0,4.0,25.0
5.5,2006.0,15.0,0.0,3.0,12.0
5.5,2007.0,26.0,0.0,1.0,25.0
5.5,2008.0,17.0,0.0,1.0,16.0
5.5,2009.0,12.0,1.0,2.0,9.0
5.5,2010.0,7.0,1.0,1.0,5.0
5.5,2011.0,3.0,0.0,0.0,3.0
5.5,2012.0,7.0,1.0,1.0,5.0
5.5,2013.0,11.0,0.0,0.0,11.0
5.5,2014.0,7.0,0.0,1.0,6.0
5.5,2015.0,1.0,0.0,0.0,1.0
5.5,2016.0,3.0,0.0,1.0,2.0
5.5,2017.0,1.0,0.0,0.0,1.0
5.5,2018.0,7.0,1.0,1.0,5.0
5.5,2019.0,9.0,1.0,1.0,7.0
5.5,2020.0,6.0,0.0,3.0,3.0
5.5,2021.0,5.0,1.0,0.0,4.0
5.6,2003.0,13.0,0.0,3.0,10.0
5.6,2004.0,24.0,0.0,5.0,19.0
5.6,2005.0,7.0,0.0,0.0,7.0
5.6,2006.0,23.0,0.0,0.0,23.0
5.6,2007.0,22.0,0.0,1.0,21.0
5.6,2008.0,20.0,0.0,2.0,18.0
5.6,2009.0,9.0,0.0,0.0,9.0
5.6,2010.0,10.0,0.0,1.0,9.0
5.6,2011.0,6.0,0.0,0.0,6.0
5.6,2012.0,8.0,0.0,0.0,8.0
5.6,2013.0,17.0,0.0,1.0,16.0
5.6,2014.0,15.0,0.0,1.0,14.0
5.6,2015.0,15.0,2.0,2.0,11.0
5.6,2016.0,20.0,1.0,2.0,17.0
5.6,2017.0,8.0,0.0,0.0,8.0
5.6,2018.0,14.0,0.0,3.0,11.0
5.6,2019.0,14.0,1.0,5.0,8.0
5.6,2020.0,5.0,0.0,0.0,5.0
5.6,2021.0,12.0,1.0,2.0,9.0
5.7,2003.0,3.0,0.0,1.0,2.0
5.7,2005.0,2.0,0.0,0.0,2.0
5.7,2006.0,4.0,0.0,1.0,3.0
5.7,2007.0,2.0,0.0,0.0,2.0
5.7,2008.0,5.0,0.0,2.0,3.0
5.7,2009.0,2.0,0.0,0.0,2.0
5.7,2010.0,1.0,0.0,0.0,1.0
5.7,2012.0,1.0,0.0,0.0,1.0
